batch,Appnumber,Type,MonthlyRent,Size,RacialGroup,Sex,contact,Minneapolis,Law,Positive,StayAtHome
523,1,4,1625,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,1
523,2,4,1625,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,1
523,3,4,1625,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,1
524,1,2,1800,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,1
524,2,2,1800,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,1
524,3,2,1800,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,0,1,1
525,1,4,2100,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,1
525,2,4,2100,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,0,0,1
525,3,4,2100,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,0,0,1
526,1,4,1600,Two or more bedrooms,African American,Female,Ambiguous contact,Minneapolis,0,0,1
526,2,4,1600,Two or more bedrooms,African American,Male,Ambiguous contact,Minneapolis,0,0,1
526,3,4,1600,Two or more bedrooms,African American,Female,Ambiguous contact,Minneapolis,0,0,1
527,1,1,2195,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,1
527,2,1,2195,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,0,0,1
527,3,1,2195,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,1
528,1,3,2585,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,0,0,1
528,2,3,2585,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,1
528,3,3,2585,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,0,0,1
529,1,2,1245,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,1
529,2,2,1245,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,0,1,1
529,3,2,1245,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,0,1,1
530,1,3,1700,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,0,0,1
530,2,3,1700,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,1
530,3,3,1700,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,0,0,1
531,1,2,1100,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,1
531,2,2,1100,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,0,0,1
531,3,2,1100,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,1
532,1,1,1275,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,0,1,1
532,2,1,1275,Two or more bedrooms,African American,Male,Positive contact,St. Paul and suburbs,0,1,1
532,3,1,1275,Two or more bedrooms,African American,Male,Positive contact,St. Paul and suburbs,0,1,1
533,1,1,1875,Two or more bedrooms,White American,Female,Negative contact,St. Paul and suburbs,0,0,1
533,2,1,1875,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,0,0,1
533,3,1,1875,Two or more bedrooms,Somali American,Female,Negative contact,St. Paul and suburbs,0,0,1
534,1,2,980,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,0,0,1
534,2,2,980,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,0,0,1
534,3,2,980,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,0,0,1
535,1,1,1800,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,1
535,2,1,1800,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,0,1,1
535,3,1,1800,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,0,1,1
536,1,1,1945,Two or more bedrooms,Somali American,Male,Ambiguous contact,St. Paul and suburbs,0,0,1
536,2,1,1945,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,0,0,1
536,3,1,1945,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,0,0,1
537,1,1,2750,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,0,0,1
537,2,1,2750,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,0,0,1
537,3,1,2750,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,0,0,1
538,1,1,2400,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,0,1,1
538,2,1,2400,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,0,1,1
538,3,1,2400,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,1
539,1,2,1502,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,0,0,1
539,2,2,1502,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,0,0,1
539,3,2,1502,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,1
540,1,1,1950,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,0,1,1
540,2,1,1950,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,0,1,1
540,3,1,1950,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,1
541,1,2,1025,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,0,1,1
541,2,2,1025,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,0,1,1
541,3,2,1025,Two or more bedrooms,African American,Male,Positive contact,St. Paul and suburbs,0,1,1
542,1,2,2629,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,0,1,1
542,2,2,2629,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,0,1,1
542,3,2,2629,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,1
543,1,3,3100,Two or more bedrooms,White American,Male,Ambiguous contact,Minneapolis,0,0,1
543,2,3,3100,Two or more bedrooms,White American,Female,Ambiguous contact,Minneapolis,0,0,1
543,3,3,3100,Two or more bedrooms,White American,Female,Ambiguous contact,Minneapolis,0,0,1
544,1,4,1700,Two or more bedrooms,Somali American,Male,Negative contact,Minneapolis,0,0,1
544,2,4,1700,Two or more bedrooms,Somali American,Male,Negative contact,Minneapolis,0,0,1
544,3,4,1700,Two or more bedrooms,White American,Female,Ghosted,Minneapolis,0,0,1
545,1,4,1385,Two or more bedrooms,Somali American,Female,Ambiguous contact,Minneapolis,0,0,1
545,2,4,1385,Two or more bedrooms,African American,Female,Ambiguous contact,Minneapolis,0,0,1
545,3,4,1385,Two or more bedrooms,White American,Male,Ambiguous contact,Minneapolis,0,0,1
546,1,1,1750,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,1
546,2,1,1750,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,0,1,1
546,3,1,1750,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,1
547,1,4,2400,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,0,0,1
547,2,4,2400,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,0,0,1
547,3,4,2400,Two or more bedrooms,White American,Male,Ambiguous contact,Minneapolis,0,0,1
548,1,1,1800,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,1
548,2,1,1800,Two or more bedrooms,Somali American,Male,Ambiguous contact,Minneapolis,0,0,1
548,3,1,1800,Two or more bedrooms,African American,Female,Ambiguous contact,Minneapolis,0,0,1
549,1,1,3400,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,0,0,1
549,2,1,3400,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,1
549,3,1,3400,Two or more bedrooms,African American,Male,Ambiguous contact,Minneapolis,0,0,1
550,1,2,1450,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,0,1,1
550,2,2,1450,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,1
550,3,2,1450,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,1
551,1,3,2595,Two or more bedrooms,African American,Male,Positive contact,St. Paul and suburbs,0,1,1
551,2,3,2595,Two or more bedrooms,African American,Male,Positive contact,St. Paul and suburbs,0,1,1
551,3,3,2595,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,0,0,1
552,1,4,1295,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,0,0,1
552,2,4,1295,Two or more bedrooms,African American,Male,Ambiguous contact,St. Paul and suburbs,0,0,1
552,3,4,1295,Two or more bedrooms,African American,Female,Ambiguous contact,St. Paul and suburbs,0,0,1
553,1,2,1495,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,0,1,1
553,2,2,1495,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,1
553,3,2,1495,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,0,0,1
554,1,2,1900,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,0,1,1
554,2,2,1900,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,0,0,1
554,3,2,1900,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,0,0,1
555,1,4,2000,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,0,1,1
555,2,4,2000,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,1
555,3,4,2000,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,1
556,1,4,2000,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,0,0,1
556,2,4,2000,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,1
556,3,4,2000,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,0,0,1
557,1,2,1600,Two or more bedrooms,White American,Female,Ghosted,Minneapolis,0,0,1
557,2,2,1600,Two or more bedrooms,White American,Female,Ghosted,Minneapolis,0,0,1
557,3,2,1600,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,0,0,1
558,1,2,1800,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,0,1,1
558,2,2,1800,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,0,1,1
558,3,2,1800,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,0,1,1
559,1,2,1260,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,0,1,1
559,2,2,1261,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,0,1,1
559,3,2,1262,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,0,1,1
560,1,4,1300,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,1
560,2,4,1300,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,1
560,3,4,1300,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,1
561,1,2,1240,Two or more bedrooms,Somali American,Male,Ambiguous contact,St. Paul and suburbs,0,0,1
561,2,2,1240,Two or more bedrooms,White American,Male,Ghosted,St. Paul and suburbs,0,0,1
561,3,2,1240,Two or more bedrooms,Somali American,Male,Positive contact,St. Paul and suburbs,0,1,1
562,1,2,1349,Two or more bedrooms,African American,Male,Positive contact,St. Paul and suburbs,0,1,1
562,2,2,1349,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,0,0,1
562,3,2,1349,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,0,0,1
563,1,4,1650,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,0,0,1
563,2,4,1650,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,0,0,1
563,3,4,1650,Two or more bedrooms,Somali American,Male,Ambiguous contact,St. Paul and suburbs,0,0,1
564,1,1,1050,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,1
564,2,1,1050,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,0,0,1
564,3,1,1050,Two or more bedrooms,White American,Male,Ghosted,St. Paul and suburbs,0,0,1
565,1,4,1125,Two or more bedrooms,African American,Male,Positive contact,St. Paul and suburbs,0,1,1
565,2,4,1125,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,1
565,3,4,1125,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,1
566,1,4,1450,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,0,1,1
566,2,4,1450,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,1
566,3,4,1450,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,0,1,1
567,1,4,1295,Two or more bedrooms,White American,Female,Ghosted,Minneapolis,0,0,1
567,2,4,1295,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,0,0,1
567,3,4,1295,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,1
568,1,2,3495,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,0,1,1
568,2,2,3495,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,0,1,1
568,3,2,3495,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,0,1,1
570,1,2,1270,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,0,0,1
570,2,2,1270,Two or more bedrooms,Somali American,Male,Positive contact,St. Paul and suburbs,0,1,1
570,3,2,1270,Two or more bedrooms,African American,Male,Positive contact,St. Paul and suburbs,0,1,1
571,1,2,1430,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,0,0,1
571,2,2,1430,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,0,1,1
571,3,2,1430,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,0,0,1
572,1,1,2000,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,1
572,2,1,2000,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,0,0,1
572,3,1,2000,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,1
573,1,2,1100,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,0,1,1
573,2,2,1100,Two or more bedrooms,African American,Male,Positive contact,St. Paul and suburbs,0,1,1
573,3,2,1100,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,0,1,1
574,1,4,2275,Two or more bedrooms,African American,Male,Negative contact,Minneapolis,0,0,1
574,2,4,2275,Two or more bedrooms,White American,Female,Ghosted,Minneapolis,0,0,1
574,3,4,2275,Two or more bedrooms,White American,Female,Negative contact,Minneapolis,0,0,1
575,1,4,1750,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,0,0,1
575,2,4,1750,Two or more bedrooms,White American,Male,Negative contact,Minneapolis,0,0,1
576,1,4,1500,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,0,0,1
576,2,4,1500,Two or more bedrooms,African American,Male,Negative contact,Minneapolis,0,0,1
576,3,4,1500,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,1
577,1,4,900,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,1
577,2,4,900,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,0,0,1
577,3,4,900,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,0,0,1
578,1,4,2200,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,0,1,1
578,2,4,2200,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,1
578,3,4,2200,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,0,1,1
579,1,4,2500,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,0,1,1
579,2,4,2500,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,0,1,1
579,3,4,2500,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,1
580,1,4,2200,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,0,1,1
580,2,4,2200,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,0,0,1
580,3,4,2200,Two or more bedrooms,African American,Male,Ambiguous contact,Minneapolis,0,0,1
581,1,2,1850,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,0,1,1
581,2,2,1850,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,1
581,3,2,1850,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,1
582,1,4,1850,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,0,1,1
582,2,4,1850,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,0,1,1
582,3,4,1850,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,1
583,1,3,2000,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,0,0,1
583,2,3,2000,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,0,0,1
583,3,3,2000,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,0,0,1
584,1,1,1995,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,0,0,1
584,2,1,1995,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,1
584,3,1,1995,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,0,0,1
585,1,2,1200,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,0,1,1
585,2,2,1200,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,1
585,3,2,1200,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,0,1,1
586,1,1,1000,Two or more bedrooms,White American,Male,Ambiguous contact,St. Paul and suburbs,0,0,1
586,2,1,1000,Two or more bedrooms,Somali American,Male,Ambiguous contact,St. Paul and suburbs,0,0,1
586,3,1,1000,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,0,0,1
587,1,2,1750,Two or more bedrooms,African American,Female,Negative contact,Minneapolis,0,0,1
588,1,4,1800,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,1
